player_id,name,position,recent_team,fantasy_points,fantasy_points_2024,passing_yards,passing_tds,rushing_yards,rushing_tds,receiving_yards,receiving_tds,receptions,targets,week,games_played,avg_fantasy_points,avg_points,projected_fantasy_points,projected_points,avg_ppr_all_years,std_ppr_all_years,total_games,seasons_played,consistency_score,team,age,years_exp,draft_number,injury_status,adp
00-0034796,L.Jackson,QB,BAL,471.53998,471.53998,4601.0,45,1035.0,4,0.0,0,0,0,19,19,24.817893580386514,24.817893580386514,421.90419086657073,421.90419086657073,22.316326,8.921590407056094,49,3,0.10079029258140049,BAL,27.0,6,32.0,Healthy,999
00-0036900,J.Chase,WR,CIN,276.0,403.0,0.0,0,32.0,0,1708.0,17,127,175,17,17,16.235294117647058,23.705882352941178,276.0,403.0,20.050417,11.563885856906094,48,3,0.0795932095682262,CIN,24.0,3,5.0,Healthy,999
00-0034857,J.Allen,QB,BUF,438.28,438.28,4367.0,32,636.0,14,0.0,0,0,0,19,19,23.067368356805098,23.067368356805098,392.14526206568667,392.14526206568667,23.782856,8.261674437258606,56,3,0.10797183670990636,BUF,28.0,6,7.0,Healthy,999
00-0034844,S.Barkley,RB,PHI,409.7,455.7,0.0,0,2504.0,18,353.0,2,46,58,20,20,20.485000610351562,22.785000610351563,348.24501037597656,387.3450103759766,19.25,9.605135609688386,52,3,0.0942939380319139,PHI,27.0,6,2.0,Healthy,999
00-0036442,J.Burrow,QB,CIN,372.82,372.82,4918.0,43,201.0,2,0.0,0,0,0,17,17,21.930588666130514,21.930588666130514,372.82000732421875,372.82000732421875,20.141739,8.181997528937732,46,3,0.10890876379006065,CIN,27.0,4,1.0,Healthy,999
00-0039139,J.Gibbs,RB,DET,332.4,390.4,0.0,0,1517.0,18,567.0,3,58,74,18,18,18.466666327582466,21.688888549804688,313.9333275689019,368.7111053466797,18.980555,9.125468792046448,36,2,0.09876085942662721,DET,22.0,1,12.0,Healthy,999
00-0036389,J.Hurts,QB,PHI,411.56,411.56,3629.0,23,824.0,19,0.0,0,0,0,19,19,21.66105250308388,21.66105250308388,368.23789255242593,368.23789255242593,22.552364,8.06361419378095,55,3,0.1103312628516509,PHI,26.0,4,53.0,Healthy,999
00-0039067,R.Rice,WR,KC,40.9,64.9,0.0,0,1.0,0,288.0,2,24,29,3,3,13.633333841959635,21.633333841959637,231.76667531331378,367.76667531331384,14.613044,6.677050713146703,23,2,0.1302583553717487,KC,24.0,1,55.0,Healthy,999
00-0039910,J.Daniels,QB,WAS,428.19998,428.19998,4390.0,30,1026.0,7,0.0,0,0,0,20,20,21.409999084472656,21.409999084472656,363.96998443603513,363.96998443603513,21.41,8.521812165220602,20,1,0.10502202549768865,WAS,23.0,0,2.0,Healthy,999
00-0034855,B.Mayfield,QB,TB,381.5,381.5,4685.0,43,401.0,3,0.0,0,0,0,18,18,21.194444444444443,21.194444444444443,360.30555555555554,360.30555555555554,16.888165,7.672359400382538,49,3,0.11530887430194486,TB,29.0,6,1.0,Healthy,999
00-0038542,B.Robinson,RB,ATL,280.7,341.7,0.0,0,1456.0,14,431.0,1,61,72,17,17,16.511765423943014,20.100000718060663,280.70001220703125,341.70001220703125,17.294117,7.702024062544468,34,2,0.11491579347662716,ATL,22.0,1,8.0,Healthy,999
00-0032764,D.Henry,RB,BAL,362.4,381.4,0.0,0,2191.0,19,193.0,2,19,24,19,19,19.073683889288652,20.073683889288652,324.2526261179071,341.2526261179071,17.900385,8.439603687660936,52,3,0.10593665084765784,BAL,30.0,8,45.0,Healthy,999
00-0031345,J.Garoppolo,QB,LA,19.86,19.86,334.0,2,5.0,0,0.0,0,0,0,1,1,19.860000610351562,19.860000610351562,337.62001037597656,337.62001037597656,13.091579,6.491335585290617,19,3,0.13348754552706454,LA,32.0,10,62.0,Healthy,999
00-0033921,C.Godwin,WR,TB,87.8,137.8,0.0,0,2.0,0,576.0,5,50,62,7,7,12.542857578822545,19.685714721679688,213.22857883998327,334.6571502685547,14.542857,6.405567031811672,42,3,0.13503354918054986,TB,28.0,7,84.0,Healthy,999
00-0039398,J.Milton,QB,NE,19.24,19.24,241.0,1,16.0,1,0.0,0,0,0,1,1,19.239999771118164,19.239999771118164,327.0799961090088,327.0799961090088,19.24,,1,1,1.0,NE,24.0,0,193.0,Healthy,999
00-0033906,A.Kamara,RB,NO,197.3,265.3,0.0,0,950.0,6,543.0,2,68,89,14,14,14.092857360839844,18.949999128069198,239.57857513427734,322.14998517717635,16.904762,8.698498595367072,42,3,0.10310874308706869,NO,29.0,7,67.0,Healthy,999
00-0036963,A.St. Brown,WR,DET,214.88,337.88,7.0,1,6.0,0,1400.0,12,123,151,18,18,11.93777804904514,18.77111138237847,202.94222683376736,319.108893500434,18.716604,8.445267056150195,53,3,0.1058731313847669,DET,24.0,3,112.0,Healthy,999
00-0033106,J.Goff,QB,DET,332.68,333.68,4942.0,38,63.0,0,7.0,1,1,1,18,18,18.482221815321182,18.537777370876736,314.1977708604601,315.1422153049045,17.397818,8.08728033459436,55,3,0.11004392548484511,DET,29.0,8,1.0,Healthy,999
00-0036410,T.Higgins,WR,CIN,149.1,222.09999,0.0,0,0.0,0,911.0,10,73,109,12,12,12.425000508626303,18.50833257039388,211.22500864664715,314.6416536966959,15.034147,9.26578653339883,41,3,0.09741094817689695,CIN,25.0,4,33.0,Healthy,999
00-0039732,B.Nix,QB,DEN,330.26,331.26,3919.0,30,473.0,4,2.0,1,1,1,18,18,18.3477783203125,18.403333875868057,311.9122314453125,312.85667588975696,18.403334,7.331021258602584,18,1,0.12003330311603798,DEN,24.0,0,12.0,Healthy,999
00-0033873,P.Mahomes,QB,KC,347.38,348.38,4607.0,31,389.0,4,2.0,0,1,1,19,19,18.283158151726973,18.335789730674342,310.81368857935854,311.7084254214638,20.072203,6.510851569899912,59,3,0.13314069525851724,KC,28.0,7,10.0,Healthy,999
00-0039337,M.Nabers,WR,NYG,164.6,273.6,0.0,0,2.0,0,1204.0,7,109,170,15,15,10.973333740234375,18.240000406901043,186.5466735839844,310.08000691731775,18.24,7.9804044743313,15,1,0.11135355905831426,NYG,21.0,0,6.0,Healthy,999
00-0036322,J.Jefferson,WR,MIN,220.28,328.28,22.0,0,3.0,0,1591.0,10,108,162,18,18,12.237777709960938,18.237777709960938,208.04222106933594,310.04222106933594,19.84261,10.023116964621273,46,3,0.09071844227086612,MIN,25.0,4,22.0,Healthy,999
00-0039075,P.Nacua,WR,LA,142.4,232.4,0.0,0,53.0,1,1131.0,3,90,129,13,13,10.953845684344952,17.876922607421875,186.21537663386417,303.9076843261719,18.187096,9.269007174754735,31,2,0.09738039744079582,LA,23.0,1,177.0,Healthy,999
00-0037834,B.Purdy,QB,SF,266.86002,266.86002,3864.0,20,323.0,5,0.0,0,0,0,15,15,17.790667724609374,17.790667724609374,302.44135131835935,302.44135131835935,16.526957,8.673998214088439,46,3,0.10336987643265014,SF,24.0,2,262.0,Healthy,999
00-0036554,N.Collins,WR,HOU,168.9,248.90001,0.0,0,0.0,0,1209.0,8,80,115,14,14,12.064285278320312,17.77857208251953,205.0928497314453,302.23572540283203,15.6146345,8.608964963981233,41,3,0.10406948133836,HOU,25.0,3,89.0,Healthy,999
00-0034869,S.Darnold,QB,MIN,319.66,319.66,4564.0,36,231.0,1,0.0,0,0,0,18,18,17.75888909233941,17.75888909233941,301.90111456976996,301.90111456976996,12.628236,9.692995570017956,34,3,0.09351916340486437,MIN,27.0,6,3.0,Healthy,999
00-0039040,D.Achane,RB,MIA,221.9,299.9,0.0,0,907.0,6,592.0,6,78,87,17,17,13.052940817440257,17.641176111557904,221.89999389648438,299.8999938964844,17.124138,11.39676177197879,29,2,0.08066622706748833,MIA,22.0,1,84.0,Healthy,999
00-0036223,J.Taylor,RB,IND,228.7,246.7,0.0,0,1431.0,11,136.0,1,18,31,14,14,16.335714067731583,17.62142835344587,277.70713915143693,299.5642820085798,15.7,8.43560374138885,35,3,0.10598155957032672,IND,25.0,4,41.0,Healthy,999
00-0036358,C.Lamb,WR,DAL,162.40001,263.4,0.0,0,70.0,0,1194.0,6,101,152,15,15,10.82666727701823,17.559999593098958,184.0533437093099,298.5199930826823,19.803846,9.437118184674818,52,3,0.09581188813865639,DAL,25.0,4,17.0,Healthy,999
00-0031408,M.Evans,WR,TB,181.59999,262.6,0.0,0,0.0,0,1096.0,12,81,117,15,15,12.106666056315104,17.50666707356771,205.81332295735677,297.61334025065105,16.448,9.68826872225783,50,3,0.09356052191292177,TB,31.0,10,7.0,Healthy,999
00-0035228,K.Murray,QB,ARI,297.24,297.24,3851.0,21,572.0,5,0.0,0,0,0,17,17,17.484705307904413,17.484705307904413,297.239990234375,297.239990234375,17.892221,6.476745620843823,36,3,0.13374803032113058,ARI,27.0,5,1.0,Healthy,999
00-0035700,J.Jacobs,RB,GB,275.2,314.2,0.0,0,1410.0,16,382.0,1,39,46,18,18,15.288889567057291,17.455556233723957,259.91112263997394,296.74445597330725,17.158333,9.032325642691111,48,3,0.09967778515328934,GB,26.0,5,24.0,Healthy,999
00-0031381,D.Adams,WR,LV,156.3,241.3,0.0,0,0.0,0,1063.0,8,85,141,14,14,11.164285932268415,17.235714503696986,189.79286084856307,293.0071465628488,17.545834,11.056295985999126,48,3,0.08294421447194822,NYJ,31.0,10,53.0,Healthy,999
00-0033897,J.Mixon,RB,HOU,236.4,275.4,0.0,0,1210.0,13,334.0,1,39,57,16,16,14.774999618530273,17.212499618530273,251.17499351501465,292.61249351501465,16.344,8.857192437671305,50,3,0.10144876508429446,HOU,28.0,7,48.0,Healthy,999
00-0037248,J.Cook,RB,BUF,286.3,324.3,0.0,0,1281.0,19,322.0,2,38,44,19,19,15.06842041015625,17.06842041015625,256.16314697265625,290.16314697265625,12.473214,8.302452781137786,56,3,0.10749853006807626,BUF,24.0,2,63.0,Healthy,999
00-0039893,B.Thomas,WR,JAX,197.0,284.0,0.0,0,48.0,0,1282.0,10,87,133,17,17,11.588235294117647,16.705882352941178,197.0,284.0,16.705883,8.070972070711456,17,1,0.11024176815942592,JAX,21.0,0,23.0,Healthy,999
00-0037840,K.Williams,RB,LA,261.8,299.8,0.0,0,1481.0,14,197.0,3,38,45,18,18,14.544443766276041,16.655554877387154,247.2555440266927,283.1444329155816,15.21282,9.06085233749464,39,3,0.09939515723466234,LA,24.0,2,164.0,Healthy,999
00-0037238,D.London,WR,ATL,180.8,280.8,0.0,0,-3.0,0,1271.0,9,100,158,17,17,10.635294297162224,16.517646340762866,180.8000030517578,280.79998779296875,12.675601,7.987657289258155,50,3,0.11126369951769048,ATL,23.0,2,8.0,Healthy,999
00-0036212,T.Tagovailoa,QB,MIA,181.58,181.58,2867.0,19,49.0,0,0.0,0,0,0,11,11,16.507272893732246,16.507272893732246,280.6236391934482,280.6236391934482,16.602858,7.602353461264505,42,3,0.11624725774206966,MIA,26.0,4,5.0,Healthy,999
00-0038134,K.Walker,RB,SEA,135.2,181.2,0.0,0,573.0,7,299.0,1,46,53,11,11,12.290908813476562,16.472726995294746,208.94544982910156,280.0363589200107,14.207143,7.432538571051714,42,3,0.11858825092516347,SEA,23.0,2,41.0,Healthy,999
00-0039915,L.McConkey,WR,LAC,184.6,275.6,0.0,0,0.0,0,1346.0,8,91,126,17,17,10.858823888442096,16.211765064912683,184.60000610351562,275.6000061035156,16.211765,8.440296501400093,17,1,0.1059288762648175,LAC,22.0,0,34.0,Healthy,999
00-0036355,J.Herbert,QB,LAC,291.08002,291.08002,4112.0,24,306.0,2,0.0,0,0,0,18,18,16.171112060546875,16.171112060546875,274.9089050292969,274.9089050292969,16.788162,6.9267981249330415,49,3,0.12615434179591234,LAC,26.0,4,6.0,Healthy,999
00-0035659,T.McLaurin,WR,WAS,226.5,322.5,0.0,0,2.0,0,1323.0,16,96,140,20,20,11.325,16.125,192.52499999999998,274.125,13.975926,6.476603272361024,54,3,0.13375057677551636,WAS,28.0,5,76.0,Healthy,999
00-0036555,C.Hubbard,RB,CAR,198.6,241.6,0.0,0,1195.0,10,171.0,1,43,54,15,15,13.240000406901041,16.10666707356771,225.0800069173177,273.8133402506511,11.677273,7.5491525579185215,44,3,0.11697065799507407,CAR,25.0,3,126.0,Healthy,999
00-0029263,R.Wilson,QB,PIT,192.18001,192.18001,2752.0,18,161.0,2,0.0,0,0,0,12,12,16.01500066121419,16.01500066121419,272.25501124064124,272.25501124064124,16.06762,5.751918380068993,42,3,0.14810605574734179,PIT,35.0,12,75.0,Healthy,999
00-0038597,C.Brown,RB,CIN,201.0,255.0,0.0,0,990.0,7,360.0,4,54,65,16,16,12.5625,15.9375,213.5625,270.9375,11.865385,8.535476108539434,26,2,0.10487153327398685,CIN,24.0,1,163.0,Healthy,999
00-0033553,J.Conner,RB,ARI,206.8,253.8,0.0,0,1094.0,8,414.0,1,47,55,16,16,12.925000190734863,15.862500190734863,219.72500324249268,269.6625032424927,15.607142,7.437393708870626,42,3,0.11852001157047505,ARI,29.0,7,105.0,Healthy,999
00-0033288,G.Kittle,TE,SF,158.6,236.6,0.0,0,0.0,0,1106.0,8,78,94,15,15,10.573333740234375,15.773333740234374,179.74667358398438,268.14667358398435,13.351923,7.968085580337614,52,3,0.11150651842490042,SF,30.0,7,146.0,Healthy,999
00-0030565,G.Smith,QB,SEA,266.0,266.0,4320.0,21,272.0,2,0.0,0,0,0,17,17,15.647058823529411,15.647058823529411,266.0,266.0,16.2812,6.196514401264556,50,3,0.13895615908505402,SEA,33.0,11,39.0,Healthy,999
00-0039338,B.Bowers,TE,LV,150.7,262.7,0.0,0,13.0,0,1194.0,5,112,153,17,17,8.864705702837776,15.45294189453125,150.6999969482422,262.70001220703125,15.452942,7.893519291178664,17,1,0.11244142698289121,LV,21.0,0,13.0,Healthy,999
00-0033949,J.Dobbs,QB,SF,30.84,30.84,361.0,2,24.0,2,0.0,0,0,0,2,2,15.420000076293945,15.420000076293945,262.14000129699707,262.14000129699707,14.961176,7.996041105124402,17,3,0.11116000786505649,SF,29.0,7,135.0,Healthy,999
00-0031588,S.Diggs,WR,HOU,74.92,121.92,13.0,0,8.0,1,496.0,3,47,64,8,8,9.364999771118164,15.239999771118164,159.2049961090088,259.0799961090088,16.804888,8.630420962753853,45,3,0.10383762079223238,HOU,30.0,9,146.0,Healthy,999
00-0037744,T.McBride,TE,ARI,132.8,243.8,0.0,0,2.0,1,1146.0,2,111,147,16,16,8.300000190734863,15.237500190734863,141.10000324249268,259.0375032424927,11.590476,7.637130325387908,42,3,0.11577919544187129,ARI,24.0,2,55.0,Healthy,999
00-0035676,A.Brown,WR,PHI,178.2,257.2,0.0,0,0.0,0,1242.0,9,79,120,17,17,10.482352761661305,15.129412482766543,178.1999969482422,257.20001220703125,16.296297,8.995050237591865,54,3,0.10004952213636224,PHI,27.0,5,51.0,Healthy,999
00-0023459,A.Rodgers,QB,NYJ,256.58,256.58,3897.0,28,107.0,0,0.0,0,0,0,17,17,15.09294038660386,15.09294038660386,256.5799865722656,256.5799865722656,14.165143,6.108255379024355,35,3,0.14068149590557552,NYJ,40.0,19,24.0,Healthy,999
00-0031280,D.Carr,QB,NO,150.9,150.9,2145.0,15,71.0,1,0.0,0,0,0,10,10,15.089999389648437,15.089999389648437,256.5299896240234,256.5299896240234,14.549999,6.083171772858144,42,3,0.14117969069052919,NO,33.0,10,36.0,Healthy,999
00-0038120,B.Hall,RB,NYJ,183.9,240.9,0.0,0,876.0,5,483.0,3,57,76,16,16,11.493749618530273,15.056249618530273,195.39374351501465,255.95624351501465,16.1625,9.11306991955723,40,3,0.09888194266966781,NYJ,23.0,2,36.0,Healthy,999
00-0035685,D.Montgomery,RB,DET,189.32,225.31999,23.0,1,803.0,12,341.0,0,36,38,15,15,12.621333821614583,15.021332804361979,214.5626749674479,255.36265767415364,13.562917,6.434293660909578,48,3,0.13451177013064763,DET,27.0,5,73.0,Healthy,999
00-0039918,C.Williams,QB,CHI,254.54,254.54,3541.0,20,489.0,0,0.0,0,0,0,17,17,14.972940781537224,14.972940781537224,254.5399932861328,254.5399932861328,14.97294,7.7968034789278855,17,1,0.1136776560253311,CHI,22.0,0,1.0,Healthy,999
00-0038543,J.Smith-Njigba,WR,SEA,153.0,253.0,35.0,0,26.0,0,1130.0,6,100,137,17,17,9.0,14.882352941176471,153.0,253.0,11.847058,7.449963810061376,34,2,0.11834370211258177,SEA,22.0,1,20.0,Healthy,999
00-0034348,C.Sutton,WR,DEN,166.8,252.8,30.0,1,0.0,0,1156.0,8,86,144,17,17,9.811764885397519,14.870588414809284,166.8000030517578,252.8000030517578,12.55,6.230660077890081,48,3,0.1382999600628165,DEN,28.0,6,40.0,Healthy,999
00-0039164,A.Richardson,QB,IND,162.36,163.36,1814.0,8,499.0,6,-1.0,0,1,1,11,11,14.760000055486506,14.850909146395596,250.9200009432706,252.46545548872513,15.735999,8.428340673119616,15,2,0.10606320185809785,IND,22.0,1,4.0,Healthy,999
00-0036264,J.Love,QB,GB,237.34,237.34,3601.0,25,93.0,1,0.0,0,0,0,16,16,14.833749771118164,14.833749771118164,252.1737461090088,252.1737461090088,15.511282,7.731676239872473,39,3,0.1145255472750562,GB,25.0,4,26.0,Healthy,999
00-0037740,G.Wilson,WR,NYJ,150.90001,251.9,0.0,0,5.0,0,1104.0,7,101,153,17,17,8.87647112678079,14.8176466997932,150.90000915527344,251.89999389648438,13.349019,7.133733195355588,51,3,0.12294477529346624,NYJ,24.0,2,10.0,Healthy,999
00-0036971,T.Lawrence,QB,JAX,145.7,145.7,2045.0,11,119.0,3,0.0,0,0,0,10,10,14.569999694824219,14.569999694824219,247.68999481201172,247.68999481201172,16.432446,7.198070711410351,45,3,0.12197991883726575,JAX,24.0,3,1.0,Healthy,999
00-0033077,D.Prescott,QB,DAL,116.520004,116.520004,1978.0,11,54.0,1,0.0,0,0,0,8,8,14.565000534057617,14.565000534057617,247.6050090789795,247.6050090789795,18.3905,8.867890826858373,40,3,0.10133877821977978,DAL,31.0,8,135.0,Healthy,999
00-0034960,J.Meyers,WR,LV,131.0,218.0,0.0,0,23.0,0,1027.0,4,87,129,15,15,8.733333333333333,14.533333333333333,148.46666666666664,247.06666666666666,13.797334,6.381710594929466,45,3,0.13546995471305867,LV,27.0,5,,Healthy,999
00-0039361,B.Irving,RB,TB,211.7,260.7,0.0,0,1199.0,8,398.0,1,49,54,18,18,11.76111094156901,14.483334011501736,199.93888600667316,246.2166781955295,14.483334,7.384502957118986,18,1,0.1192676542800829,TB,22.0,0,125.0,Healthy,999
00-0038400,T.McKee,QB,PHI,28.82,28.82,323.0,4,-1.0,0,0.0,0,0,0,2,2,14.40999984741211,14.40999984741211,244.96999740600586,244.96999740600586,14.41,6.293250757170019,2,1,0.13711306978124901,PHI,24.0,1,188.0,Healthy,999
00-0036407,J.Jeudy,WR,CLE,150.9,240.9,0.0,0,0.0,0,1229.0,4,90,145,17,17,8.876470229204964,14.170587876263786,150.89999389648438,240.89999389648438,12.227084,8.044020851301392,48,3,0.11057028908288118,CLE,25.0,4,15.0,Healthy,999
00-0026158,J.Flacco,QB,IND,99.04,99.04,1761.0,12,26.0,0,0.0,0,0,0,7,7,14.148571559361049,14.148571559361049,240.52571650913782,240.52571650913782,14.561111,8.144634971224797,18,3,0.10935373616843931,IND,39.0,16,18.0,Healthy,999
00-0036912,D.Smith,WR,PHI,156.4,240.4,0.0,0,1.0,0,1023.0,9,84,106,17,17,9.199999640969668,14.141176111557904,156.39999389648438,240.39999389648438,14.557407,7.662419975900269,54,3,0.11544118188475062,PHI,25.0,3,10.0,Healthy,999
00-0037240,J.Williams,WR,DET,166.2,225.2,0.0,0,122.0,2,1020.0,7,59,95,16,16,10.387499809265137,14.074999809265137,176.58749675750732,239.27499675750732,9.478378,7.644429210459951,37,3,0.11568143779695458,DET,23.0,2,12.0,Healthy,999
00-0036259,J.Jennings,WR,SF,133.5,210.5,0.0,0,0.0,0,975.0,6,77,113,15,15,8.9,14.033333333333333,151.3,238.56666666666666,8.065416,8.390782940303255,48,3,0.10648739368772026,SF,27.0,4,217.0,Healthy,999
00-0034827,D.Moore,WR,CHI,140.1,238.1,0.0,0,75.0,0,966.0,6,98,140,17,17,8.241176829618567,14.005882711971507,140.10000610351562,238.10000610351562,14.190196,9.343131259189514,51,3,0.09668252049992448,CHI,27.0,6,24.0,Healthy,999
00-0030035,A.Thielen,WR,CAR,91.5,139.5,0.0,0,0.0,0,615.0,5,48,62,10,10,9.15,13.95,155.55,237.14999999999998,12.411111,7.578864869302086,45,3,0.11656553812594937,CAR,34.0,11,,Healthy,999
00-0039150,B.Young,QB,CAR,195.02,195.02,2403.0,15,249.0,6,0.0,0,0,0,14,14,13.930000305175781,13.930000305175781,236.81000518798828,236.81000518798828,11.713333,7.943297916721793,30,2,0.11181557511689766,CAR,23.0,1,1.0,Healthy,999
00-0033293,A.Jones,RB,MIN,196.6,250.6,0.0,0,1186.0,5,420.0,2,54,68,18,18,10.922222561306423,13.922222561306423,185.6777835422092,236.6777835422092,14.224999,7.208579342016653,48,3,0.1218237600362067,MIN,29.0,7,182.0,Healthy,999
00-0026498,M.Stafford,QB,LA,250.29999,250.29999,4295.0,24,45.0,0,0.0,0,0,0,18,18,13.905554877387154,13.905554877387154,236.3944329155816,236.3944329155816,14.522325,5.824462589574692,43,3,0.14653168463808974,LA,36.0,15,1.0,Healthy,999
00-0038679,T.Shavers,WR,BUF,12.9,13.9,0.0,0,0.0,0,69.0,1,1,1,1,1,12.899999618530273,13.899999618530273,219.29999351501465,236.29999351501465,13.9,,1,1,1.0,BUF,25.0,1,,Healthy,999
00-0036158,J.Dobbins,RB,LAC,162.4,194.4,0.0,0,931.0,9,153.0,0,32,39,14,14,11.599999564034599,13.885713849748884,197.19999258858817,236.05713544573103,12.825,6.755110740325375,24,3,0.1289472237707909,LAC,25.0,4,55.0,Healthy,999
00-0038994,J.Addison,WR,MIN,152.4,218.40001,0.0,0,20.0,1,904.0,9,66,107,16,16,9.524999618530273,13.65000057220459,161.92499351501465,232.05000972747803,13.324243,9.331165137190386,33,2,0.09679450349701363,MIN,22.0,1,23.0,Healthy,999
00-0037545,R.Shaheed,WR,NO,61.8,81.8,0.0,0,29.0,0,349.0,3,20,41,6,6,10.299999872843424,13.633333841959635,175.0999978383382,231.76667531331378,10.621875,6.543538157738675,32,3,0.13256378891304896,NO,26.0,2,,Healthy,999
00-0039851,D.Maye,QB,NE,177.14,177.14,2276.0,15,421.0,2,0.0,0,0,0,13,13,13.626153799203726,13.626153799203726,231.64461458646335,231.64461458646335,13.626154,6.545524616236862,13,1,0.13252888975382132,NE,22.0,0,3.0,Healthy,999
00-0033908,C.Kupp,WR,LA,117.0,190.0,0.0,0,10.0,0,800.0,6,73,108,14,14,8.357142857142858,13.571428571428571,142.07142857142858,230.71428571428572,15.652778,9.871299889090226,36,3,0.09198532008150553,LA,31.0,7,69.0,Healthy,999
00-0035710,D.Jones,QB,NYG,135.3,135.3,2070.0,8,265.0,2,0.0,0,0,0,10,10,13.530000305175781,13.530000305175781,230.01000518798827,230.01000518798827,15.144118,8.510594923366389,34,3,0.10514589340180183,MIN,27.0,5,6.0,Healthy,999
00-0033885,D.Njoku,TE,CLE,84.5,148.5,0.0,0,0.0,0,505.0,5,64,97,11,11,7.681818181818182,13.5,130.5909090909091,229.5,12.095238,7.062713985180624,42,3,0.12402771595743237,CLE,28.0,7,29.0,Healthy,999
00-0039894,X.Worthy,WR,KC,175.7,253.7,0.0,0,112.0,3,925.0,9,78,119,19,19,9.247368260433799,13.352631418328537,157.20526042737458,226.99473411158513,13.352632,8.968114464501257,19,1,0.10031987529449321,KC,21.0,0,28.0,Healthy,999
00-0039163,C.Stroud,QB,HOU,251.86,251.86,4254.0,21,317.0,0,0.0,0,0,1,19,19,13.255789505807977,13.255789505807977,225.3484215987356,225.3484215987356,15.495556,7.195827444038913,36,2,0.1220133057739438,HOU,22.0,1,2.0,Healthy,999
00-0033858,J.Smith,TE,MIA,134.3,222.3,0.0,0,-1.0,0,884.0,8,88,111,17,17,7.900000179515166,13.07647076775046,134.3000030517578,222.3000030517578,9.056818,7.087703038911002,44,3,0.123644500198495,MIA,29.0,7,100.0,Healthy,999
00-0038997,J.Downs,WR,IND,110.2,182.2,0.0,0,-1.0,0,803.0,5,72,107,14,14,7.871428353445871,13.014285496303014,133.8142820085798,221.24285343715124,10.945161,6.342073196359197,31,2,0.1362013117079631,IND,23.0,1,79.0,Healthy,999
00-0033040,T.Hill,WR,MIA,137.2,218.2,0.0,0,53.0,0,959.0,6,81,122,17,17,8.070588055778952,12.835293938131894,137.1999969482422,218.1999969482422,18.642307,9.739717440491052,52,3,0.09311231934555225,MIA,30.0,8,165.0,Healthy,999
00-0033357,T.Hill,TE,NO,79.34,102.34,21.0,0,278.0,6,187.0,0,23,31,8,8,9.917499542236328,12.792499542236328,168.59749221801758,217.47249221801758,9.7915,8.718033196524917,40,3,0.10290148014287409,NO,34.0,7,,Healthy,999
00-0035640,D.Metcalf,WR,SEA,125.2,191.2,0.0,0,0.0,0,992.0,5,66,108,15,15,8.346666463216145,12.746666463216146,141.89332987467446,216.69332987467448,13.857142,7.6306672802693285,49,3,0.11586589628893608,SEA,26.0,5,64.0,Healthy,999
00-0037256,R.White,RB,TB,150.1,203.1,0.0,0,614.0,3,407.0,6,53,59,16,16,9.381250381469727,12.693750381469727,159.48125648498535,215.79375648498535,12.526923,6.796138272873632,52,3,0.12826863313590295,TB,25.0,2,91.0,Healthy,999
00-0036275,D.Swift,RB,CHI,172.5,214.5,0.0,0,959.0,6,386.0,0,42,52,17,17,10.147058823529411,12.617647058823529,172.5,214.5,12.822917,6.726361016494256,48,3,0.12942703529710783,CHI,25.0,4,35.0,Healthy,999
00-0029604,K.Cousins,QB,ATL,176.32,176.32,3508.0,18,0.0,0,0.0,0,0,0,14,14,12.594286237444196,12.594286237444196,214.10286603655135,214.10286603655135,16.0865,8.265792904882455,40,3,0.10792384529477955,ATL,36.0,12,102.0,Healthy,999
00-0035261,T.Pollard,RB,TEN,159.7,200.7,0.0,0,1079.0,5,238.0,0,41,57,16,16,9.981249809265137,12.543749809265137,169.68124675750732,213.24374675750732,13.66923,7.541325150669331,52,3,0.11707785178060295,TEN,27.0,5,128.0,Healthy,999
00-0036139,R.Dowdle,RB,DAL,158.8,197.8,0.0,0,1079.0,2,249.0,3,39,49,16,16,9.925000190734863,12.362500190734863,168.72500324249268,210.16250324249268,8.963636,6.005560828793776,33,2,0.14274374663765227,DAL,26.0,4,,Healthy,999
00-0039064,Z.Flowers,WR,BAL,135.5,209.5,0.0,0,56.0,0,1059.0,4,74,116,17,17,7.970588235294118,12.323529411764707,135.5,209.5,12.711429,7.152653740124123,35,2,0.12265944708020621,BAL,23.0,1,22.0,Healthy,999
00-0030279,K.Allen,WR,CHI,114.4,184.4,0.0,0,0.0,0,744.0,7,70,121,15,15,7.626666768391927,12.293332926432292,129.65333506266276,208.98665974934897,16.393847,9.958693785328926,39,3,0.09125175131170844,CHI,32.0,11,76.0,Healthy,999
00-0037247,G.Pickens,WR,PIT,120.1,184.1,0.0,0,-6.0,0,987.0,4,64,108,15,15,8.006666564941407,12.273333740234374,136.11333160400392,208.64667358398435,11.378,7.325473936764894,50,3,0.12011328215010655,PIT,23.0,2,52.0,Healthy,999
00-0030506,T.Kelce,TE,KC,121.9,231.9,0.0,0,1.0,0,998.0,4,110,151,19,19,6.415789553993626,12.205262836657072,109.06842241789164,207.48946822317023,16.039656,8.44702672362883,58,3,0.1058534107349149,KC,34.0,11,63.0,Healthy,999
00-0035993,T.Huntley,QB,MIA,60.66,60.66,829.0,3,135.0,2,0.0,0,0,0,5,5,12.131999969482422,12.131999969482422,206.24399948120117,206.24399948120117,9.67125,6.368041072602382,16,3,0.13572128468697603,MIA,26.0,4,,Healthy,999
